chr	trf2_DES	random_DES
chr10	130.0	0.0
chr10	0.0	0.0
chr10	190.0	25.0
chr10	0.0	0.0
chr10	78.0	882.0
chr10	53.0	1099.0
chr10	22.0	0.0
chr10	105.0	1211.0
chr10	230.0	634.0
chr10	68.0	63.0
chr10	141.0	241.0
chr10	95.0	0.0
chr10	0.0	0.0
chr10	179.0	0.0
chr10	61.0	36.0
chr10	114.0	44.0
chr10	146.0	0.0
chr10	594.0	66.0
chr10	2059.0	0.0
chr10	167.0	61.0
chr10	2085.0	4.0
chr10	48.0	11.0
chr10	666.0	509.0
chr10	824.0	0.0
chr10	18.0	93.0
chr10	71.0	9.0
chr10	166.0	57.0
chr10	1036.0	0.0
chr10	35.0	0.0
chr10	163.0	0.0
chr10	0.0	1705.0
chr10	0.0	66.0
chr10	0.0	42.0
chr10	0.0	131.0
chr10	152.0	101.0
chr10	0.0	0.0
chr17	414.0	4456.0
chr17	36.0	73.0
chr17	0.0	0.0
chr17	172.0	539.0
chr17	498.0	17.0
chr17	940.0	0.0
chr17	398.0	215.0
chr17	134.0	57.0
chr17	14.0	0.0
chr17	350.0	0.0
chr17	24.0	123.0
chr17	171.0	0.0
chr17	503.0	8.0
chr17	90.0	16.0
chr17	3381.0	2731.0
chr17	13240.0	2252.0
chr17	0.0	0.0
chr17	84.0	16.0
chr17	0.0	9.0
chr17	0.0	89.0
chr17	392.0	121.0
chr17	8.0	150.0
chr17	0.0	0.0
chr17	3266.0	0.0
chr17	166.0	0.0
chr17	118.0	0.0
chr17	175.0	0.0
chr17	1554.0	253.0
chr17	683.0	0.0
chr17	946.0	0.0
chr17	1322.0	0.0
chr17	11.0	52.0
chr17	349.0	16.0
chr17	76.0	65.0
chr17	36.0	14744.0
chr17	0.0	14.0
chr17	60.0	0.0
chr17	5050.0	1305.0
chr17	277.0	0.0
chr17	0.0	564.0
chr17	46.0	13.0
chr17	1422.0	0.0
chr17	193.0	0.0
chr17	42.0	0.0
chr17	31.0	10224.0
chr17	9.0	6967.0
chr17	406.0	164.0
chr17	25.0	63.0
chr17	61.0	0.0
chr17	799.0	0.0
chr17	0.0	62.0
chr17	5511.0	10.0
chr17	1871.0	13.0
chr17	129.0	0.0
chr17	235.0	326.0
chr17	133.0	5252.0
chr17	126.0	0.0
chr17	1067.0	13.0
chr17	2951.0	0.0
chr17	0.0	0.0
chr17	67.0	326.0
chr17	0.0	0.0
chr17	267.0	170.0
chr17	512.0	3496.0
chr17	0.0	0.0
chr17	1771.0	2566.0
chr17	25.0	54.0
chr17	30.0	17.0
chr17	7.0	24.0
chr17	88.0	0.0
chr17	0.0	11.0
chr17	68.0	1006.0
chr17	97.0	7669.0
chr17	201.0	50.0
chr17	17.0	0.0
chr17	55.0	128.0
chr17	11.0	0.0
chr17	0.0	13.0
chr17	55.0	0.0
chr17	56.0	9.0
chr17	9211.0	22.0
chr17	0.0	2605.0
chr17	9.0	1112.0
chr17	0.0	1300.0
chr17	0.0	39.0
chr17	11.0	3090.0
chr17	24.0	22.0
chr17	8.0	0.0
chr17	97.0	0.0
chr17	44.0	174.0
chr17	0.0	145.0
chr17	635.0	78.0
chr17	96.0	0.0
chr17	32.0	37.0
chr17	40.0	0.0
chr17	96.0	1675.0
chr17	0.0	2.0
chr17	0.0	0.0
chr17	223.0	11.0
chr17	30.0	939.0
chr17	0.0	22.0
chr17	72.0	45.0
chr17	0.0	1163.0
chr17	33.0	0.0
chr17	205.0	0.0
chr17	1270.0	15826.0
chr17	0.0	0.0
chr17	380.0	15.0
chr17	23.0	0.0
chr17	0.0	233.0
chr17	5835.0	202.0
chr17	19.0	1263.0
chr17	0.0	6.0
chr17	38.0	54.0
chr17	1050.0	0.0
chr17	63.0	0.0
chr17	0.0	0.0
chr17	0.0	0.0
chr17	11976.0	804.0
chr17	245.0	138.0
chr17	16.0	0.0
chr17	35.0	1947.0
chr17	130.0	62.0
chr17	2429.0	31.0
chr17	189.0	136.0
chr17	3482.0	6857.0
chr17	31.0	9.0
chr17	91.0	146.0
chr17	359.0	10.0
chr17	72.0	870.0
chr17	40.0	41.0
chr17	0.0	0.0
chr17	0.0	87.0
chr17	0.0	57.0
chr17	207.0	105.0
chr17	87.0	0.0
chr17	0.0	16.0
chr17	121.0	271.0
chr17	0.0	31.0
chr17	2442.0	2132.0
chr17	43.0	0.0
chr17	27.0	0.0
chr17	47.0	936.0
chr17	140.0	105.0
chr17	255.0	64.0
chr17	734.0	33.0
chr17	724.0	0.0
chr17	0.0	63.0
chr17	0.0	26.0
chr17	303.0	12.0
chr17	486.0	37.0
chr17	5128.0	2545.0
chr17	23.0	0.0
chr17	1327.0	0.0
chr17	99.0	0.0
chr17	273.0	1006.0
chr17	80.0	8949.0
chr17	134.0	0.0
chr17	0.0	0.0
chr17	11.0	42.0
chr17	15.0	895.0
chr17	17.0	0.0
chr17	966.0	19.0
chr17	3974.0	834.0
chr17	68.0	38.0
chr17	0.0	19.0
chr17	44.0	0.0
chr17	1206.0	3.0
chr17	0.0	0.0
chr17	0.0	56.0
chr17	190.0	23.0
chr17	849.0	0.0
chr17	0.0	282.0
chr17	12.0	152.0
chr17	191.0	343.0
chr17	39.0	114.0
chr17	56.0	111.0
chr17	488.0	121.0
chr17	0.0	0.0
chr17	29.0	0.0
chr17	6.0	17.0
chr17	92.0	0.0
chr17	186.0	0.0
chr17	0.0	0.0
chr17	689.0	490.0
chr17	664.0	103.0
chr17	60.0	0.0
chr17	2464.0	0.0
chr17	87.0	222.0
chr17	42.0	2346.0
chr17	14.0	0.0
chr17	55.0	183.0
chr17	686.0	35670.0
chr17	78.0	232.0
chr17	61.0	16684.0
chr17	0.0	47.0
chr17	24.0	12.0
chr17	388.0	24837.0
chr17	10.0	1212.0
chr17	1108.0	0.0
chr17	8.0	62.0
chr17	7.0	61.0
chr17	0.0	14.0
chr17	0.0	15.0
chr17	30.0	15.0
chr17	254.0	260.0
chr17	143.0	20.0
chr17	0.0	123.0
chr17	438.0	60.0
chr17	14.0	0.0
chr17	35.0	2730.0
chr17	9.0	62.0
chr17	39.0	17.0
chr17	7177.0	522.0
chr17	39.0	121.0
chr17	0.0	268.0
chr17	0.0	3281.0
chr17	1956.0	1670.0
chr17	1523.0	771.0
chr17	25.0	3827.0
chr17	853.0	356.0
chr17	302.0	34.0
chr17	579.0	0.0
chr17	163.0	96.0
chr17	2194.0	0.0
chr17	0.0	0.0
chr17	126.0	81.0
chr17	66.0	1074.0
chr17	144.0	9.0
chr17	413.0	39.0
chr17	10455.0	413.0
chr17	5156.0	0.0
chr17	392.0	110.0
chr17	62469.0	0.0
chr17	1901.0	0.0
chr17	8652.0	14.0
chr17	10265.0	0.0
chr17	1421.0	1276.0
chr17	1176.0	0.0
chr17	107.0	28.0
chr17	13.0	8815.0
chr17	102.0	0.0
chr17	0.0	0.0
chr17	509.0	0.0
chr17	160.0	129.0
chr17	3189.0	390.0
chr17	4885.0	966.0
chr17	74.0	9.0
chr17	0.0	239.0
chr17	2936.0	0.0
chr17	5583.0	15.0
chr17	208.0	5365.0
chr17	74.0	12.0
chr17	18.0	8.0
chr17	55.0	19.0
chr17	6777.0	0.0
chr17	584.0	68.0
chr17	204.0	28.0
chr17	1690.0	482.0
chr17	1207.0	74.0
chr17	467.0	11.0
chr17	2347.0	50.0
chr17	125.0	677.0
chr17	3234.0	63.0
chr17	117.0	0.0
chr17	63.0	0.0
chr17	480.0	490.0
chr17	0.0	0.0
chr17	0.0	16.0
chr17	0.0	34.0
chr17	606.0	0.0
chr17	328.0	0.0
chr17	1240.0	209.0
chr17	124.0	8.0
chr17	61.0	92.0
chr17	52.0	166.0
chr17	0.0	1066.0
chr17	3864.0	0.0
chr17	84.0	0.0
chr17	319.0	540.0
chr17	880.0	0.0
chr17	0.0	170.0
chr17	5527.0	0.0
chr17	190.0	0.0
chr17	7754.0	228.0
chr17	537.0	1221.0
chr17	16518.0	111.0
chr17	33.0	4997.0
chr17	1149.0	447.0
chr17	1264.0	0.0
chr17	68.0	135.0
chr17	533.0	128.0
chr17	444.0	0.0
chr17	0.0	200.0
chr17	6237.0	138.0
chr17	134.0	109.0
chr17	1189.0	906.0
chr17	52.0	23.0
chr17	173.0	145.0
chr17	360.0	0.0
chr17	27.0	988.0
chr17	170.0	46.0
chr17	3795.0	0.0
chr17	2179.0	2703.0
chr17	2552.0	8369.0
chr17	2539.0	0.0
chr17	436.0	88.0
chr17	57.0	9324.0
chr17	56.0	0.0
chr17	28.0	0.0
chr17	503.0	606.0
chr17	2109.0	116.0
chr17	17749.0	2252.0
chr17	168.0	0.0
chr17	16.0	68.0
chr17	94.0	28.0
chr17	0.0	435.0
chr17	441.0	0.0
chr17	0.0	0.0
chr17	0.0	362.0
chr17	0.0	115.0
chr17	0.0	2806.0
chr17	0.0	34.0
chr17	0.0	137.0
chr17	0.0	779.0
chr17	0.0	987.0
chr17	0.0	966.0
chr17	0.0	428.0
chr17	0.0	17.0
chr17	0.0	0.0
chr17	0.0	0.0
chr17	0.0	3815.0
chr17	0.0	55.0
chr17	0.0	197.0
chr17	0.0	90.0
chr17	0.0	1447.0
chr17	0.0	32.0
chr17	0.0	7.0
chr17	0.0	0.0
chr17	0.0	852.0
chr17	31.0	0.0
chr17	0.0	21.0
chr17	0.0	4154.0
chr17	0.0	0.0
chr17	0.0	335.0
chr17	0.0	14.0
chr17	0.0	112.0
chr17	0.0	0.0
chr17	2.0	0.0
chr17	2617.0	59.0
chr17	1759.0	3535.0
chr17	298.0	101.0
chr17	14.0	359.0
chr17	9.0	32.0
chr17	5202.0	0.0
chr17	1992.0	2800.0
chr17	0.0	0.0
chr17	0.0	31.0
chr17	0.0	3416.0
chr17	93.0	205.0
chr17	0.0	516.0
chr17	26.0	1435.0
chr17	804.0	0.0
chr17	0.0	3639.0
chr17	39.0	29.0
chr17	64.0	2013.0
chr17	356.0	0.0
chr17	252.0	237.0
chr17	1409.0	308.0
chr17	0.0	11.0
chr17	21.0	105.0
chr17	232.0	0.0
chr17	8551.0	0.0
chr17	11.0	662.0
chr17	86.0	0.0
chr17	480.0	16.0
chr17	841.0	62.0
chr17	34.0	0.0
chr17	131.0	0.0
chr17	0.0	63.0
chr17	24.0	22.0
chr17	9630.0	19.0
chr17	107.0	392.0
chr17	0.0	43.0
chr17	27.0	80.0
chr17	2928.0	52.0
chr17	93.0	6.0
chr17	0.0	79.0
chr17	7022.0	216.0
chr17	43.0	0.0
chr17	148.0	15.0
chr17	16.0	1070.0
chr17	19.0	23.0
chr17	0.0	450.0
chr17	169.0	0.0
chr17	118.0	272.0
chr17	515.0	62.0
chr17	20.0	0.0
chr17	37.0	0.0
chr17	1006.0	0.0
chr17	25.0	12.0
chr17	0.0	15.0
chr17	0.0	0.0
chr17	2438.0	0.0
chr17	23155.0	32.0
chr17	109.0	2557.0
chr17	40.0	0.0
chr17	24.0	33.0
chr17	66.0	191.0
chr17	9238.0	0.0
chr17	705.0	10132.0
chr17	148.0	0.0
chr17	26.0	9.0
chr17	0.0	799.0
chr17	179.0	19.0
chr17	0.0	5.0
chr17	151.0	17.0
chr17	1608.0	983.0
chr17	122.0	56.0
chr17	60.0	940.0
chr17	3869.0	0.0
chr17	57.0	0.0
chr17	47.0	80.0
chr17	27695.0	19.0
chr17	275.0	18.0
chr17	1400.0	0.0
chr17	12.0	0.0
chr17	271.0	53.0
chr17	0.0	21.0
chr17	0.0	34.0
chr17	9233.0	9.0
chr17	1148.0	0.0
chr17	690.0	21.0
chr17	525.0	1577.0
chr17	0.0	361.0
chr17	62.0	174.0
chr17	3049.0	113.0
chr17	6283.0	16.0
chr17	74.0	103.0
chr17	146.0	606.0
chr17	126.0	80.0
chr17	3457.0	0.0
chr17	82.0	0.0
chr17	0.0	0.0
chr17	10.0	2433.0
chr17	0.0	1798.0
chr17	27.0	0.0
chr17	349.0	0.0
chr17	0.0	817.0
chr17	0.0	32.0
chr17	45.0	11.0
chr17	58.0	0.0
chr17	0.0	400.0
chr17	65.0	551.0
chr17	101.0	709.0
chr17	0.0	25.0
chr17	0.0	113.0
chr17	0.0	17.0
chr17	324.0	0.0
chr17	735.0	157.0
chr17	33.0	0.0
chr17	66.0	0.0
chr17	778.0	0.0
chr17	1266.0	949.0
chr17	0.0	1489.0
chr17	0.0	10.0
chr17	0.0	37.0
chr17	0.0	175.0
chr17	19.0	796.0
chr17	3827.0	0.0
chr17	365.0	20.0
chr17	0.0	0.0
chr17	39.0	580.0
chr17	143.0	14.0
chr17	5425.0	449.0
chr17	10278.0	0.0
chr17	42.0	0.0
chr17	56.0	207.0
chr17	0.0	40.0
chr17	98.0	0.0
chr17	95.0	94.0
chr17	0.0	48.0
chr17	148.0	377.0
chr17	22.0	847.0
chr17	24.0	85.0
chr17	256.0	0.0
chr17	155.0	0.0
chr17	27.0	0.0
chr17	70.0	48.0
chr17	124.0	0.0
chr17	237.0	17.0
chr17	1630.0	213.0
chr17	1711.0	0.0
chr17	14989.0	42.0
chr17	196.0	11.0
chr17	550.0	869.0
chr17	11035.0	0.0
chr17	7790.0	20.0
chr17	377.0	251.0
chr17	295.0	11.0
chr17	65.0	0.0
chr17	4326.0	27.0
chr17	9872.0	0.0
chr17	200.0	40194.0
chr17	1476.0	107.0
chr17	54.0	250.0
chr17	4823.0	103.0
chr17	0.0	0.0
chr17	110.0	477.0
chr17	1440.0	6.0
chr17	98.0	12.0
chr17	1332.0	160.0
chr17	139.0	0.0
chr17	187.0	54.0
chr17	78.0	0.0
chr17	914.0	1470.0
chr17	371.0	0.0
chr17	13770.0	1982.0
chr17	14234.0	36.0
chr17	1150.0	109.0
chr17	45.0	56.0
chr17	263.0	0.0
chr17	225.0	0.0
chr17	521.0	3284.0
chr17	113.0	16.0
chr17	16.0	10.0
chr17	163.0	183.0
chr17	34.0	835.0
chr17	237.0	0.0
chr17	1626.0	89.0
chr17	0.0	96.0
chr17	0.0	24.0
chr17	14065.0	132.0
chr17	232.0	45.0
chr17	1213.0	0.0
chr17	600.0	16.0
chr17	1179.0	0.0
chr17	39.0	0.0
chr17	254.0	203.0
chr17	13.0	41.0
chr17	4678.0	12.0
chr17	2616.0	0.0
chr17	1720.0	107.0
chr17	2441.0	53.0
chr17	1712.0	1339.0
chr17	5237.0	0.0
chr17	1484.0	0.0
chr17	640.0	0.0
chr17	649.0	0.0
chr17	107.0	19986.0
chr17	0.0	27.0
chr17	271.0	1970.0
chr17	160.0	9490.0
chr17	68.0	100.0
chr17	870.0	42.0
chr16	25.0	24.0
chr16	14.0	698.0
chr16	0.0	102.0
chr16	628.0	25.0
chr16	1006.0	0.0
chr16	1936.0	90.0
chr16	123.0	163.0
chr16	11.0	632.0
chr16	7373.0	0.0
chr16	34.0	58.0
chr16	54.0	0.0
chr16	60.0	0.0
chr16	0.0	19.0
chr16	0.0	472.0
chr16	686.0	0.0
chr16	92.0	152.0
chr16	847.0	1049.0
chr16	551.0	2744.0
chr16	21.0	0.0
chr16	1888.0	345.0
chr16	4.0	0.0
chr16	5091.0	0.0
chr16	66.0	647.0
chr16	28655.0	91.0
chr16	218.0	44.0
chr16	0.0	29.0
chr16	13.0	2853.0
chr16	0.0	34.0
chr16	38.0	35.0
chr16	0.0	0.0
chr16	12.0	0.0
chr16	0.0	48.0
chr16	12.0	0.0
chr16	30.0	15.0
chr16	9.0	42.0
chr16	0.0	0.0
chr16	13.0	470.0
chr16	0.0	1869.0
chr16	13.0	0.0
chr16	0.0	1371.0
chr16	78.0	47.0
chr16	0.0	96.0
chr16	25.0	13.0
chr16	0.0	177.0
chr16	0.0	0.0
chr16	10.0	49.0
chr16	11.0	0.0
chr16	0.0	13.0
chr16	0.0	0.0
chr16	260.0	0.0
chr16	139.0	43.0
chr16	29.0	0.0
chr16	286.0	0.0
chr16	0.0	0.0
chr16	15.0	26.0
chr16	0.0	0.0
chr16	0.0	49.0
chr16	0.0	0.0
chr16	14.0	101.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	8.0	57.0
chr16	0.0	0.0
chr16	107.0	71.0
chr16	118.0	0.0
chr16	91.0	0.0
chr16	10.0	486.0
chr16	15.0	21.0
chr16	0.0	9410.0
chr16	51.0	371.0
chr16	12.0	0.0
chr16	0.0	356.0
chr16	0.0	0.0
chr16	0.0	2054.0
chr16	8.0	188.0
chr16	1805.0	0.0
chr16	0.0	0.0
chr16	246.0	21949.0
chr16	0.0	0.0
chr16	8738.0	1173.0
chr16	564.0	0.0
chr16	89.0	21.0
chr16	27.0	25.0
chr16	0.0	11.0
chr16	8157.0	43.0
chr16	98.0	3.0
chr16	1554.0	90.0
chr16	0.0	536.0
chr16	9.0	11.0
chr16	244.0	0.0
chr16	557.0	269.0
chr16	30.0	2.0
chr16	1394.0	186.0
chr16	30.0	62.0
chr16	68.0	0.0
chr16	0.0	54.0
chr16	39.0	0.0
chr16	0.0	0.0
chr16	0.0	16.0
chr16	51.0	490.0
chr16	11.0	0.0
chr16	0.0	111.0
chr16	491.0	2919.0
chr16	0.0	9.0
chr16	0.0	18.0
chr16	0.0	0.0
chr16	0.0	363.0
chr16	0.0	0.0
chr16	16.0	38.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	6261.0	0.0
chr16	85.0	9.0
chr16	294.0	35.0
chr16	0.0	0.0
chr16	0.0	31.0
chr16	0.0	943.0
chr16	0.0	13.0
chr16	0.0	11.0
chr16	19.0	0.0
chr16	0.0	42.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	20.0	31.0
chr16	39.0	350.0
chr16	24.0	33.0
chr16	19.0	47.0
chr16	0.0	68.0
chr16	0.0	21602.0
chr16	82.0	0.0
chr16	0.0	0.0
chr16	10.0	293.0
chr16	0.0	98.0
chr16	11.0	818.0
chr16	0.0	26.0
chr16	39.0	0.0
chr16	0.0	270.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	4878.0	0.0
chr16	117.0	8.0
chr16	43.0	82.0
chr16	0.0	652.0
chr16	11.0	0.0
chr16	2243.0	0.0
chr16	711.0	2231.0
chr16	66.0	0.0
chr16	20.0	83.0
chr16	0.0	115.0
chr16	0.0	0.0
chr16	213.0	0.0
chr16	189.0	0.0
chr16	0.0	6.0
chr16	0.0	18773.0
chr16	167.0	52.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	2252.0	29.0
chr16	9.0	0.0
chr16	0.0	604.0
chr16	419.0	1025.0
chr16	0.0	45.0
chr16	200.0	227.0
chr16	0.0	16.0
chr16	17.0	157.0
chr16	0.0	1285.0
chr16	261.0	0.0
chr16	359.0	988.0
chr16	0.0	0.0
chr16	30.0	0.0
chr16	13.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	3042.0	0.0
chr16	72.0	38.0
chr16	0.0	0.0
chr16	104.0	24.0
chr16	0.0	0.0
chr16	0.0	40.0
chr16	15.0	16.0
chr16	0.0	15.0
chr16	0.0	30.0
chr16	30.0	70.0
chr16	26.0	0.0
chr16	12.0	3657.0
chr16	0.0	0.0
chr16	21.0	0.0
chr16	389.0	12.0
chr16	1.0	5.0
chr16	0.0	515.0
chr16	0.0	865.0
chr16	0.0	54.0
chr16	32.0	0.0
chr16	0.0	1440.0
chr16	23.0	0.0
chr16	0.0	0.0
chr16	27.0	2771.0
chr16	160.0	0.0
chr16	164.0	0.0
chr16	266.0	0.0
chr16	115.0	107.0
chr16	915.0	1926.0
chr16	133.0	0.0
chr16	0.0	1497.0
chr16	30.0	9.0
chr16	28.0	241.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	11.0	0.0
chr16	98.0	120.0
chr16	1236.0	22.0
chr16	0.0	0.0
chr16	269.0	14.0
chr16	0.0	0.0
chr16	152.0	14.0
chr16	0.0	109.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	37.0	0.0
chr16	0.0	0.0
chr16	0.0	4406.0
chr16	0.0	276.0
chr16	0.0	669.0
chr16	0.0	161.0
chr16	0.0	2641.0
chr16	3120.0	50.0
chr16	912288.0	0.0
chr16	587.0	0.0
chr16	0.0	0.0
chr16	942.0	9.0
chr16	2125.0	313.0
chr16	40.0	77.0
chr16	65.0	0.0
chr16	96.0	0.0
chr16	9.0	0.0
chr16	11.0	125.0
chr16	0.0	22.0
chr16	0.0	825.0
chr16	0.0	55.0
chr16	10.0	0.0
chr16	24.0	40.0
chr16	40.0	0.0
chr16	79.0	43.0
chr16	0.0	239.0
chr16	22.0	0.0
chr16	0.0	25.0
chr16	92.0	0.0
chr16	71.0	20.0
chr16	288.0	0.0
chr16	1653.0	14.0
chr16	56.0	0.0
chr16	1627.0	40.0
chr16	3067.0	3120.0
chr16	0.0	105.0
chr16	198.0	222.0
chr16	489.0	0.0
chr16	0.0	267.0
chr16	12.0	0.0
chr16	3662.0	683.0
chr16	13.0	0.0
chr16	267.0	0.0
chr16	106.0	93.0
chr16	27.0	60.0
chr16	0.0	157.0
chr16	22.0	0.0
chr16	168.0	0.0
chr16	9.0	628.0
chr16	186.0	53.0
chr16	5811.0	0.0
chr16	28.0	780.0
chr16	0.0	2970.0
chr16	435.0	111.0
chr16	154.0	22568.0
chr16	15.0	113.0
chr16	15.0	5022.0
chr16	0.0	193.0
chr16	19.0	1057.0
chr16	37.0	0.0
chr16	0.0	18878.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	11.0	490.0
chr16	14.0	3216.0
chr16	0.0	16.0
chr16	70.0	133.0
chr16	0.0	0.0
chr16	59.0	0.0
chr16	879.0	169.0
chr16	488.0	24.0
chr16	153.0	0.0
chr16	1072.0	8.0
chr16	72.0	62.0
chr16	59.0	0.0
chr16	11.0	26.0
chr16	13.0	0.0
chr16	0.0	0.0
chr16	148.0	261.0
chr16	429.0	100.0
chr16	9.0	0.0
chr16	133.0	0.0
chr16	0.0	0.0
chr16	133.0	7590.0
chr16	2705.0	0.0
chr16	45.0	0.0
chr16	277.0	120.0
chr16	137.0	304.0
chr16	82.0	0.0
chr16	26.0	64.0
chr16	0.0	249.0
chr16	0.0	0.0
chr16	10.0	0.0
chr16	699.0	0.0
chr16	12.0	0.0
chr16	343.0	0.0
chr16	30.0	14.0
chr16	0.0	65.0
chr16	29.0	120.0
chr16	71.0	0.0
chr16	19577.0	0.0
chr16	89.0	8677.0
chr16	1002.0	3356.0
chr16	22.0	0.0
chr16	177.0	0.0
chr16	0.0	1469.0
chr16	0.0	0.0
chr16	775.0	0.0
chr16	0.0	0.0
chr16	5.0	0.0
chr16	0.0	10.0
chr16	0.0	14.0
chr16	30.0	168.0
chr16	0.0	0.0
chr16	10.0	35.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	77.0	0.0
chr16	0.0	12.0
chr16	0.0	0.0
chr16	0.0	12.0
chr16	10.0	65.0
chr16	68.0	0.0
chr16	0.0	0.0
chr16	0.0	34.0
chr16	0.0	61.0
chr16	0.0	0.0
chr16	0.0	94.0
chr16	245.0	0.0
chr16	0.0	144.0
chr16	0.0	1436.0
chr16	0.0	0.0
chr16	19.0	485.0
chr16	0.0	183.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	10.0
chr16	0.0	0.0
chr16	0.0	92.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	46.0
chr16	0.0	15.0
chr16	13.0	1062.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	154.0	393.0
chr16	12.0	0.0
chr16	48.0	2710.0
chr16	0.0	0.0
chr16	0.0	7.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	80.0
chr16	0.0	0.0
chr16	0.0	229.0
chr16	0.0	107.0
chr16	0.0	10.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	7.0	9684.0
chr16	0.0	0.0
chr16	0.0	1539.0
chr16	12.0	0.0
chr16	20.0	22.0
chr16	0.0	0.0
chr16	15.0	0.0
chr16	0.0	238.0
chr16	0.0	0.0
chr16	519.0	22.0
chr16	0.0	0.0
chr16	0.0	591.0
chr16	269.0	0.0
chr16	134.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	1092.0	0.0
chr16	0.0	75.0
chr16	160.0	0.0
chr16	426.0	124.0
chr16	41.0	26.0
chr16	84.0	0.0
chr16	0.0	6890.0
chr16	0.0	0.0
chr16	239.0	8052.0
chr16	46.0	0.0
chr16	223.0	135.0
chr16	5484.0	0.0
chr16	24.0	0.0
chr16	0.0	100.0
chr16	922.0	41.0
chr16	598.0	657.0
chr16	827.0	638.0
chr16	802.0	0.0
chr16	0.0	15.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	0.0	10.0
chr16	525.0	3089.0
chr16	55.0	0.0
chr16	34.0	0.0
chr16	212.0	0.0
chr16	7296.0	0.0
chr16	4291.0	25812.0
chr16	123.0	1534.0
chr16	159.0	46.0
chr16	1626.0	0.0
chr16	0.0	1797.0
chr16	230.0	15.0
chr16	25498.0	0.0
chr16	17538.0	0.0
chr16	37.0	189.0
chr16	15.0	29.0
chr16	290.0	12.0
chr16	12383.0	1569.0
chr16	116.0	45.0
chr16	134.0	90.0
chr16	175.0	123.0
chr16	11.0	0.0
chr16	11.0	90.0
chr16	233.0	0.0
chr16	51.0	25.0
chr16	131.0	183.0
chr16	5652.0	0.0
chr16	6305.0	280.0
chr16	1432.0	0.0
chr16	9.0	0.0
chr16	187.0	9.0
chr16	34.0	0.0
chr16	0.0	0.0
chr16	0.0	7136.0
chr16	21.0	0.0
chr16	79.0	0.0
chr16	35.0	0.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	9.0	10.0
chr16	1297.0	0.0
chr16	7731.0	32.0
chr16	323.0	672.0
chr16	3513.0	63.0
chr16	1608.0	125.0
chr16	387.0	0.0
chr16	1627.0	0.0
chr16	0.0	29.0
chr16	0.0	12.0
chr16	188.0	102.0
chr16	0.0	5717.0
chr16	0.0	1.0
chr16	0.0	25072.0
chr16	0.0	56.0
chr16	0.0	29.0
chr16	0.0	102.0
chr16	0.0	14.0
chr16	0.0	38.0
chr16	11.0	0.0
chr16	0.0	7.0
chr16	346.0	34.0
chr16	4053.0	17.0
chr16	1045.0	0.0
chr16	86.0	0.0
chr16	238.0	0.0
chr16	152.0	9.0
chr16	0.0	7237.0
chr16	0.0	0.0
chr16	61.0	0.0
chr16	0.0	210.0
chr16	0.0	0.0
chr16	0.0	14.0
chr16	578.0	0.0
chr16	75.0	0.0
chr16	3109.0	0.0
chr16	107.0	101.0
chr16	0.0	22.0
chr16	74.0	40.0
chr16	54.0	248.0
chr16	663.0	77.0
chr16	253.0	13.0
chr16	2777.0	0.0
chr16	0.0	173.0
chr16	206.0	136.0
chr16	601.0	21.0
chr16	14.0	181.0
chr16	0.0	0.0
chr16	0.0	0.0
chr16	6510.0	2106.0
chr16	0.0	0.0
chr16	118.0	0.0
chr16	30.0	0.0
chr16	80.0	308.0
chr16	2133.0	67.0
chr16	0.0	0.0
chr16	135.0	40.0
chr16	950.0	0.0
chr16	1353.0	12.0
chr16	261.0	0.0
chr16	401.0	0.0
chr16	249.0	17.0
chr16	582.0	0.0
chr16	50.0	0.0
chr16	0.0	86.0
chr16	2811.0	158.0
chr16	79.0	0.0
chr16	20.0	0.0
chr16	13.0	0.0
chr16	0.0	0.0
chr16	0.0	1285.0
chr16	5072.0	2735.0
chr16	15.0	6325.0
chr16	10145.0	19.0
chr16	0.0	162.0
chr16	7629.0	260.0
chr16	6.0	0.0
chr16	0.0	4803.0
chr16	1469.0	172.0
chr16	0.0	184.0
chr16	0.0	30.0
chr16	0.0	0.0
chr16	31.0	0.0
chr16	14.0	0.0
chr16	28.0	1.0
chr16	66.0	85.0
chr16	249.0	0.0
chr16	9.0	0.0
chr16	11057.0	11.0
chr16	443.0	0.0
